    x:          approx:          exact:            relative error(log10)
     0.14860000     0.62588992     0.62513079     -2.9156584
     0.14870000     0.62601599     0.62525696     -2.9158004
     0.14880000     0.62614184     0.62538290     -2.9159423
     0.14890000     0.62626746     0.62550862     -2.9160839
     0.14900000     0.62639285     0.62563411     -2.9162255
     0.14910000     0.62651802     0.62575937     -2.9163668
     0.14920000     0.62664297     0.62588441     -2.9165080
     0.14930000     0.62676769     0.62600923     -2.9166490
     0.14940000     0.62689218     0.62613382     -2.9167899
     0.14950000     0.62701645     0.62625818     -2.9169306
     0.14960000     0.62714050     0.62638232     -2.9170711
     0.14970000     0.62726432     0.62650624     -2.9172115
     0.14980000     0.62738792     0.62662993     -2.9173517
     0.14990000     0.62751129     0.62675340     -2.9174917
     0.15000000     0.62763444     0.62687665     -2.9176316
     0.15010000     0.62775737     0.62699967     -2.9177713
     0.15020000     0.62788008     0.62712247     -2.9179108
     0.15030000     0.62800256     0.62724505     -2.9180502
     0.15040000     0.62812482     0.62736741     -2.9181894
     0.15050000     0.62824686     0.62748954     -2.9183284
     0.15060000     0.62836867     0.62761145     -2.9184673
     0.15070000     0.62849027     0.62773314     -2.9186060
     0.15080000     0.62861164     0.62785461     -2.9187446
     0.15090000     0.62873279     0.62797585     -2.9188830
     0.15100000     0.62885372     0.62809688     -2.9190212
     0.15110000     0.62897443     0.62821768     -2.9191593
     0.15120000     0.62909492     0.62833826     -2.9192972
     0.15130000     0.62921519     0.62845863     -2.9194349
     0.15140000     0.62933523     0.62857877     -2.9195725
     0.15150000     0.62945506     0.62869869     -2.9197099
     0.15160000     0.62957467     0.62881840     -2.9198472
     0.15170000     0.62969406     0.62893788     -2.9199843
     0.15180000     0.62981323     0.62905714     -2.9201212
     0.15190000     0.62993217     0.62917619     -2.9202580
     0.15200000     0.63005091     0.62929501     -2.9203946
     0.15210000     0.63016942     0.62941362     -2.9205311
     0.15220000     0.63028771     0.62953201     -2.9206674
     0.15230000     0.63040579     0.62965018     -2.9208035
     0.15240000     0.63052364     0.62976813     -2.9209395
     0.15250000     0.63064128     0.62988587     -2.9210753
     0.15260000     0.63075870     0.63000338     -2.9212110
     0.15270000     0.63087591     0.63012068     -2.9213465
     0.15280000     0.63099290     0.63023777     -2.9214819
     0.15290000     0.63110967     0.63035463     -2.9216171
     0.15300000     0.63122622     0.63047128     -2.9217521
     0.15310000     0.63134256     0.63058771     -2.9218870
     0.15320000     0.63145868     0.63070393     -2.9220217
     0.15330000     0.63157458     0.63081993     -2.9221563
     0.15340000     0.63169027     0.63093571     -2.9222907
     0.15350000     0.63180574     0.63105128     -2.9224249
     0.15360000     0.63192100     0.63116663     -2.9225590
     0.15370000     0.63203604     0.63128177     -2.9226930
     0.15380000     0.63215087     0.63139669     -2.9228268
     0.15390000     0.63226548     0.63151140     -2.9229604
     0.15400000     0.63237988     0.63162589     -2.9230939
     0.15410000     0.63249406     0.63174017     -2.9232272
     0.15420000     0.63260803     0.63185423     -2.9233604
     0.15430000     0.63272179     0.63196808     -2.9234934
     0.15440000     0.63283533     0.63208172     -2.9236262
     0.15450000     0.63294866     0.63219514     -2.9237589
     0.15460000     0.63306177     0.63230835     -2.9238915
     0.15470000     0.63317467     0.63242135     -2.9240239
     0.15480000     0.63328736     0.63253413     -2.9241561
     0.15490000     0.63339984     0.63264670     -2.9242882
     0.15500000     0.63351210     0.63275906     -2.9244202
     0.15510000     0.63362415     0.63287121     -2.9245520
     0.15520000     0.63373599     0.63298314     -2.9246836
     0.15530000     0.63384762     0.63309487     -2.9248151
     0.15540000     0.63395904     0.63320638     -2.9249464
     0.15550000     0.63407024     0.63331768     -2.9250776
     0.15560000     0.63418124     0.63342877     -2.9252086
     0.15570000     0.63429202     0.63353964     -2.9253395
     0.15580000     0.63440259     0.63365031     -2.9254702
     0.15590000     0.63451295     0.63376077     -2.9256008
     0.15600000     0.63462310     0.63387101     -2.9257312
     0.15610000     0.63473304     0.63398105     -2.9258615
     0.15620000     0.63484277     0.63409087     -2.9259916
     0.15630000     0.63495229     0.63420049     -2.9261216
     0.15640000     0.63506160     0.63430989     -2.9262514
     0.15650000     0.63517071     0.63441909     -2.9263811
     0.15660000     0.63527960     0.63452808     -2.9265106
     0.15670000     0.63538828     0.63463686     -2.9266400
     0.15680000     0.63549676     0.63474543     -2.9267692
     0.15690000     0.63560503     0.63485379     -2.9268983
     0.15700000     0.63571308     0.63496195     -2.9270273
     0.15710000     0.63582094     0.63506989     -2.9271560
     0.15720000     0.63592858     0.63517763     -2.9272847
     0.15730000     0.63603601     0.63528516     -2.9274132
     0.15740000     0.63614324     0.63539248     -2.9275415
     0.15750000     0.63625026     0.63549960     -2.9276697
     0.15760000     0.63635708     0.63560651     -2.9277978
     0.15770000     0.63646368     0.63571321     -2.9279257
     0.15780000     0.63657008     0.63581970     -2.9280534
     0.15790000     0.63667628     0.63592599     -2.9281810
     0.15800000     0.63678226     0.63603207     -2.9283085
     0.15810000     0.63688805     0.63613795     -2.9284358
     0.15820000     0.63699362     0.63624362     -2.9285630
     0.15830000     0.63709899     0.63634909     -2.9286900
     0.15840000     0.63720416     0.63645435     -2.9288169
     0.15850000     0.63730912     0.63655940     -2.9289436
     0.15860000     0.63741387     0.63666425     -2.9290702
     0.15870000     0.63751842     0.63676890     -2.9291967
     0.15880000     0.63762277     0.63687334     -2.9293230
     0.15890000     0.63772691     0.63697757     -2.9294491
     0.15900000     0.63783085     0.63708161     -2.9295752
     0.15910000     0.63793458     0.63718544     -2.9297010
     0.15920000     0.63803811     0.63728906     -2.9298268
     0.15930000     0.63814143     0.63739248     -2.9299523
     0.15940000     0.63824456     0.63749570     -2.9300778
     0.15950000     0.63834748     0.63759871     -2.9302031
     0.15960000     0.63845019     0.63770152     -2.9303283
     0.15970000     0.63855271     0.63780413     -2.9304533
     0.15980000     0.63865502     0.63790654     -2.9305781
     0.15990000     0.63875713     0.63800874     -2.9307029
     0.16000000     0.63885903     0.63811075     -2.9308275
     0.16010000     0.63896074     0.63821255     -2.9309519
     0.16020000     0.63906224     0.63831414     -2.9310762
     0.16030000     0.63916354     0.63841554     -2.9312004
     0.16040000     0.63926464     0.63851674     -2.9313244
     0.16050000     0.63936554     0.63861773     -2.9314483
     0.16060000     0.63946624     0.63871853     -2.9315720
     0.16070000     0.63956674     0.63881912     -2.9316956
     0.16080000     0.63966704     0.63891951     -2.9318191
     0.16090000     0.63976714     0.63901970     -2.9319424
     0.16100000     0.63986703     0.63911970     -2.9320656
     0.16110000     0.63996673     0.63921949     -2.9321887
     0.16120000     0.64006623     0.63931908     -2.9323116
     0.16130000     0.64016553     0.63941847     -2.9324343
     0.16140000     0.64026462     0.63951767     -2.9325570
     0.16150000     0.64036352     0.63961666     -2.9326795
     0.16160000     0.64046222     0.63971546     -2.9328018
     0.16170000     0.64056073     0.63981405     -2.9329240
     0.16180000     0.64065903     0.63991245     -2.9330461
     0.16190000     0.64075714     0.64001065     -2.9331680
     0.16200000     0.64085504     0.64010866     -2.9332898
     0.16210000     0.64095275     0.64020646     -2.9334115
     0.16220000     0.64105026     0.64030407     -2.9335330
     0.16230000     0.64114758     0.64040148     -2.9336544
     0.16240000     0.64124469     0.64049869     -2.9337757
     0.16250000     0.64134161     0.64059570     -2.9338968
     0.16260000     0.64143834     0.64069252     -2.9340178
     0.16270000     0.64153486     0.64078914     -2.9341386
     0.16280000     0.64163119     0.64088557     -2.9342593
     0.16290000     0.64172733     0.64098179     -2.9343799
     0.16300000     0.64182326     0.64107783     -2.9345003
     0.16310000     0.64191900     0.64117366     -2.9346206
     0.16320000     0.64201455     0.64126930     -2.9347408
     0.16330000     0.64210990     0.64136475     -2.9348608
     0.16340000     0.64220505     0.64146000     -2.9349807
     0.16350000     0.64230001     0.64155505     -2.9351005
     0.16360000     0.64239478     0.64164991     -2.9352201
     0.16370000     0.64248935     0.64174458     -2.9353396
     0.16380000     0.64258372     0.64183905     -2.9354589
     0.16390000     0.64267790     0.64193332     -2.9355782
     0.16400000     0.64277189     0.64202740     -2.9356972
     0.16410000     0.64286568     0.64212129     -2.9358162
     0.16420000     0.64295928     0.64221498     -2.9359350
     0.16430000     0.64305269     0.64230849     -2.9360537
     0.16440000     0.64314590     0.64240179     -2.9361723
     0.16450000     0.64323892     0.64249491     -2.9362907
     0.16460000     0.64333174     0.64258783     -2.9364090
     0.16470000     0.64342437     0.64268055     -2.9365271
     0.16480000     0.64351681     0.64277309     -2.9366452
     0.16490000     0.64360906     0.64286543     -2.9367631
     0.16500000     0.64370112     0.64295758     -2.9368808
     0.16510000     0.64379298     0.64304954     -2.9369985
     0.16520000     0.64388465     0.64314131     -2.9371160
     0.16530000     0.64397613     0.64323288     -2.9372333
     0.16540000     0.64406742     0.64332427     -2.9373506
     0.16550000     0.64415852     0.64341546     -2.9374677
     0.16560000     0.64424942     0.64350646     -2.9375847
     0.16570000     0.64434014     0.64359727     -2.9377015
     0.16580000     0.64443066     0.64368789     -2.9378182
     0.16590000     0.64452100     0.64377832     -2.9379348
     0.16600000     0.64461114     0.64386856     -2.9380513
     0.16610000     0.64470109     0.64395860     -2.9381676
     0.16620000     0.64479086     0.64404846     -2.9382838
     0.16630000     0.64488043     0.64413813     -2.9383999
     0.16640000     0.64496982     0.64422761     -2.9385158
     0.16650000     0.64505901     0.64431690     -2.9386316
     0.16660000     0.64514802     0.64440600     -2.9387473
     0.16670000     0.64523683     0.64449491     -2.9388628
     0.16680000     0.64532546     0.64458364     -2.9389783
     0.16690000     0.64541390     0.64467217     -2.9390936
     0.16700000     0.64550215     0.64476052     -2.9392087
     0.16710000     0.64559021     0.64484867     -2.9393238
     0.16720000     0.64567809     0.64493664     -2.9394387
     0.16730000     0.64576577     0.64502442     -2.9395535
     0.16740000     0.64585327     0.64511202     -2.9396681
     0.16750000     0.64594058     0.64519943     -2.9397827
     0.16760000     0.64602771     0.64528664     -2.9398971
     0.16770000     0.64611464     0.64537368     -2.9400113
     0.16780000     0.64620139     0.64546052     -2.9401255
     0.16790000     0.64628796     0.64554718     -2.9402395
     0.16800000     0.64637433     0.64563365     -2.9403534
     0.16810000     0.64646053     0.64571994     -2.9404672
     0.16820000     0.64654653     0.64580604     -2.9405808
     0.16830000     0.64663235     0.64589195     -2.9406944
     0.16840000     0.64671798     0.64597768     -2.9408078
     0.16850000     0.64680343     0.64606322     -2.9409210
     0.16860000     0.64688869     0.64614857     -2.9410342
     0.16870000     0.64697376     0.64623375     -2.9411472
     0.16880000     0.64705865     0.64631873     -2.9412601
     0.16890000     0.64714336     0.64640353     -2.9413729
     0.16900000     0.64722788     0.64648815     -2.9414855
     0.16910000     0.64731222     0.64657258     -2.9415980
     0.16920000     0.64739637     0.64665683     -2.9417104
     0.16930000     0.64748034     0.64674089     -2.9418227
     0.16940000     0.64756412     0.64682477     -2.9419349
     0.16950000     0.64764772     0.64690847     -2.9420469
     0.16960000     0.64773114     0.64699198     -2.9421588
     0.16970000     0.64781437     0.64707531     -2.9422706
     0.16980000     0.64789742     0.64715845     -2.9423822
     0.16990000     0.64798029     0.64724141     -2.9424938
     0.17000000     0.64806298     0.64732419     -2.9426052
     0.17010000     0.64814548     0.64740679     -2.9427165
     0.17020000     0.64822780     0.64748920     -2.9428276
     0.17030000     0.64830993     0.64757144     -2.9429387
     0.17040000     0.64839189     0.64765349     -2.9430496
     0.17050000     0.64847366     0.64773535     -2.9431604
     0.17060000     0.64855525     0.64781704     -2.9432711
     0.17070000     0.64863666     0.64789855     -2.9433816
     0.17080000     0.64871789     0.64797987     -2.9434921
     0.17090000     0.64879894     0.64806101     -2.9436024
     0.17100000     0.64887980     0.64814197     -2.9437126
     0.17110000     0.64896049     0.64822275     -2.9438227
     0.17120000     0.64904099     0.64830335     -2.9439326
     0.17130000     0.64912132     0.64838377     -2.9440425
     0.17140000     0.64920146     0.64846401     -2.9441522
     0.17150000     0.64928142     0.64854407     -2.9442618
     0.17160000     0.64936121     0.64862394     -2.9443712
     0.17170000     0.64944081     0.64870364     -2.9444806
     0.17180000     0.64952023     0.64878316     -2.9445898
     0.17190000     0.64959948     0.64886250     -2.9446989
     0.17200000     0.64967854     0.64894166     -2.9448079
     0.17210000     0.64975743     0.64902064     -2.9449168
     0.17220000     0.64983614     0.64909944     -2.9450256
     0.17230000     0.64991466     0.64917807     -2.9451342
     0.17240000     0.64999301     0.64925651     -2.9452427
     0.17250000     0.65007119     0.64933478     -2.9453511
     0.17260000     0.65014918     0.64941287     -2.9454594
     0.17270000     0.65022700     0.64949078     -2.9455676
     0.17280000     0.65030463     0.64956851     -2.9456756
     0.17290000     0.65038209     0.64964607     -2.9457836
     0.17300000     0.65045938     0.64972344     -2.9458914
     0.17310000     0.65053648     0.64980064     -2.9459991
     0.17320000     0.65061341     0.64987767     -2.9461066
     0.17330000     0.65069016     0.64995451     -2.9462141
     0.17340000     0.65076673     0.65003118     -2.9463214
     0.17350000     0.65084313     0.65010768     -2.9464287
     0.17360000     0.65091935     0.65018399     -2.9465358
     0.17370000     0.65099540     0.65026013     -2.9466428
     0.17380000     0.65107127     0.65033610     -2.9467497
     0.17390000     0.65114696     0.65041189     -2.9468564
     0.17400000     0.65122248     0.65048750     -2.9469631
     0.17410000     0.65129782     0.65056294     -2.9470696
     0.17420000     0.65137299     0.65063820     -2.9471760
     0.17430000     0.65144798     0.65071328     -2.9472823
     0.17440000     0.65152280     0.65078820     -2.9473885
     0.17450000     0.65159744     0.65086293     -2.9474946
     0.17460000     0.65167191     0.65093750     -2.9476005
     0.17470000     0.65174620     0.65101188     -2.9477063
     0.17480000     0.65182032     0.65108610     -2.9478121
     0.17490000     0.65189426     0.65116014     -2.9479177
     0.17500000     0.65196803     0.65123400     -2.9480232
     0.17510000     0.65204163     0.65130769     -2.9481286
     0.17520000     0.65211505     0.65138121     -2.9482338
     0.17530000     0.65218830     0.65145456     -2.9483390
     0.17540000     0.65226138     0.65152773     -2.9484440
     0.17550000     0.65233428     0.65160073     -2.9485489
     0.17560000     0.65240701     0.65167355     -2.9486538
     0.17570000     0.65247957     0.65174620     -2.9487585
     0.17580000     0.65255195     0.65181868     -2.9488630
     0.17590000     0.65262417     0.65189099     -2.9489675
     0.17600000     0.65269621     0.65196313     -2.9490719
     0.17610000     0.65276807     0.65203509     -2.9491761
     0.17620000     0.65283977     0.65210688     -2.9492803
     0.17630000     0.65291130     0.65217850     -2.9493843
     0.17640000     0.65298265     0.65224995     -2.9494882
     0.17650000     0.65305383     0.65232123     -2.9495920
     0.17660000     0.65312484     0.65239233     -2.9496957
     0.17670000     0.65319568     0.65246327     -2.9497992
     0.17680000     0.65326635     0.65253403     -2.9499027
     0.17690000     0.65333685     0.65260462     -2.9500061
     0.17700000     0.65340718     0.65267505     -2.9501093
     0.17710000     0.65347733     0.65274530     -2.9502124
     0.17720000     0.65354732     0.65281538     -2.9503155
     0.17730000     0.65361714     0.65288529     -2.9504184
     0.17740000     0.65368679     0.65295504     -2.9505212
     0.17750000     0.65375626     0.65302461     -2.9506238
     0.17760000     0.65382557     0.65309401     -2.9507264
     0.17770000     0.65389471     0.65316325     -2.9508289
     0.17780000     0.65396368     0.65323231     -2.9509312
     0.17790000     0.65403248     0.65330121     -2.9510335
     0.17800000     0.65410111     0.65336993     -2.9511356
     0.17810000     0.65416958     0.65343849     -2.9512377
     0.17820000     0.65423787     0.65350688     -2.9513396
     0.17830000     0.65430600     0.65357510     -2.9514414
     0.17840000     0.65437396     0.65364316     -2.9515431
     0.17850000     0.65444175     0.65371104     -2.9516447
     0.17860000     0.65450937     0.65377876     -2.9517462
     0.17870000     0.65457682     0.65384631     -2.9518475
     0.17880000     0.65464411     0.65391369     -2.9519488
     0.17890000     0.65471123     0.65398091     -2.9520500
     0.17900000     0.65477819     0.65404796     -2.9521510
     0.17910000     0.65484497     0.65411484     -2.9522519
     0.17920000     0.65491159     0.65418155     -2.9523528
     0.17930000     0.65497804     0.65424810     -2.9524535
     0.17940000     0.65504433     0.65431448     -2.9525541
     0.17950000     0.65511045     0.65438070     -2.9526546
     0.17960000     0.65517640     0.65444675     -2.9527550
     0.17970000     0.65524219     0.65451263     -2.9528553
     0.17980000     0.65530781     0.65457835     -2.9529555
     0.17990000     0.65537327     0.65464390     -2.9530556
     0.18000000     0.65543856     0.65470928     -2.9531556
     0.18010000     0.65550369     0.65477450     -2.9532554
     0.18020000     0.65556865     0.65483956     -2.9533552
     0.18030000     0.65563344     0.65490445     -2.9534548
     0.18040000     0.65569807     0.65496918     -2.9535544
     0.18050000     0.65576254     0.65503374     -2.9536538
     0.18060000     0.65582684     0.65509813     -2.9537532
     0.18070000     0.65589098     0.65516237     -2.9538524
     0.18080000     0.65595495     0.65522644     -2.9539515
     0.18090000     0.65601876     0.65529034     -2.9540506
     0.18100000     0.65608241     0.65535408     -2.9541495
     0.18110000     0.65614589     0.65541766     -2.9542483
     0.18120000     0.65620921     0.65548107     -2.9543470
     0.18130000     0.65627236     0.65554432     -2.9544456
     0.18140000     0.65633535     0.65560741     -2.9545441
     0.18150000     0.65639818     0.65567033     -2.9546425
     0.18160000     0.65646085     0.65573309     -2.9547408
     0.18170000     0.65652335     0.65579569     -2.9548389
     0.18180000     0.65658569     0.65585813     -2.9549370
     0.18190000     0.65664787     0.65592040     -2.9550350
     0.18200000     0.65670989     0.65598251     -2.9551329
     0.18210000     0.65677174     0.65604446     -2.9552306
     0.18220000     0.65683344     0.65610625     -2.9553283
     0.18230000     0.65689497     0.65616787     -2.9554258
     0.18240000     0.65695634     0.65622934     -2.9555233
     0.18250000     0.65701754     0.65629064     -2.9556206
     0.18260000     0.65707859     0.65635178     -2.9557179
     0.18270000     0.65713947     0.65641276     -2.9558150
     0.18280000     0.65720020     0.65647358     -2.9559121
     0.18290000     0.65726076     0.65653424     -2.9560090
     0.18300000     0.65732117     0.65659474     -2.9561059
     0.18310000     0.65738141     0.65665508     -2.9562026
     0.18320000     0.65744149     0.65671526     -2.9562992
     0.18330000     0.65750141     0.65677527     -2.9563958
     0.18340000     0.65756118     0.65683513     -2.9564922
     0.18350000     0.65762078     0.65689483     -2.9565885
     0.18360000     0.65768022     0.65695437     -2.9566848
     0.18370000     0.65773951     0.65701375     -2.9567809
     0.18380000     0.65779863     0.65707297     -2.9568769
     0.18390000     0.65785760     0.65713203     -2.9569728
     0.18400000     0.65791640     0.65719093     -2.9570686
     0.18410000     0.65797505     0.65724967     -2.9571644
     0.18420000     0.65803354     0.65730825     -2.9572600
     0.18430000     0.65809187     0.65736668     -2.9573555
     0.18440000     0.65815004     0.65742495     -2.9574509
     0.18450000     0.65820806     0.65748306     -2.9575462
     0.18460000     0.65826591     0.65754101     -2.9576415
     0.18470000     0.65832361     0.65759880     -2.9577366
     0.18480000     0.65838115     0.65765643     -2.9578316
     0.18490000     0.65843853     0.65771391     -2.9579265
     0.18500000     0.65849576     0.65777123     -2.9580213
     0.18510000     0.65855283     0.65782840     -2.9581160
     0.18520000     0.65860974     0.65788540     -2.9582107
     0.18530000     0.65866649     0.65794225     -2.9583052
     0.18540000     0.65872309     0.65799894     -2.9583996
     0.18550000     0.65877953     0.65805548     -2.9584939
     0.18560000     0.65883581     0.65811186     -2.9585881
     0.18570000     0.65889194     0.65816808     -2.9586823
     0.18580000     0.65894791     0.65822415     -2.9587763
     0.18590000     0.65900373     0.65828006     -2.9588702
     0.18600000     0.65905939     0.65833581     -2.9589640
     0.18610000     0.65911489     0.65839141     -2.9590578
     0.18620000     0.65917024     0.65844686     -2.9591514
     0.18630000     0.65922544     0.65850215     -2.9592449
     0.18640000     0.65928047     0.65855728     -2.9593384
     0.18650000     0.65933536     0.65861226     -2.9594317
     0.18660000     0.65939009     0.65866708     -2.9595249
     0.18670000     0.65944466     0.65872175     -2.9596181
     0.18680000     0.65949908     0.65877626     -2.9597111
     0.18690000     0.65955334     0.65883062     -2.9598041
     0.18700000     0.65960745     0.65888483     -2.9598969
     0.18710000     0.65966141     0.65893888     -2.9599897
     0.18720000     0.65971521     0.65899278     -2.9600823
     0.18730000     0.65976886     0.65904652     -2.9601749
     0.18740000     0.65982235     0.65910011     -2.9602673
     0.18750000     0.65987569     0.65915355     -2.9603597
     0.18760000     0.65992888     0.65920683     -2.9604520
     0.18770000     0.65998192     0.65925996     -2.9605442
     0.18780000     0.66003480     0.65931293     -2.9606362
     0.18790000     0.66008753     0.65936576     -2.9607282
     0.18800000     0.66014010     0.65941843     -2.9608201
     0.18810000     0.66019253     0.65947095     -2.9609119
     0.18820000     0.66024480     0.65952331     -2.9610036
     0.18830000     0.66029692     0.65957553     -2.9610952
     0.18840000     0.66034888     0.65962759     -2.9611867
     0.18850000     0.66040070     0.65967950     -2.9612781
     0.18860000     0.66045236     0.65973126     -2.9613694
     0.18870000     0.66050387     0.65978286     -2.9614606
     0.18880000     0.66055523     0.65983432     -2.9615517
     0.18890000     0.66060644     0.65988562     -2.9616428
     0.18900000     0.66065750     0.65993677     -2.9617337
     0.18910000     0.66070840     0.65998777     -2.9618245
     0.18920000     0.66075916     0.66003862     -2.9619153
     0.18930000     0.66080976     0.66008932     -2.9620059
     0.18940000     0.66086021     0.66013987     -2.9620965
     0.18950000     0.66091052     0.66019027     -2.9621870
     0.18960000     0.66096067     0.66024052     -2.9622773
     0.18970000     0.66101067     0.66029061     -2.9623676
     0.18980000     0.66106052     0.66034056     -2.9624578
     0.18990000     0.66111023     0.66039036     -2.9625479
     0.19000000     0.66115978     0.66044001     -2.9626379
     0.19010000     0.66120918     0.66048951     -2.9627278
     0.19020000     0.66125844     0.66053885     -2.9628176
     0.19030000     0.66130754     0.66058805     -2.9629073
     0.19040000     0.66135650     0.66063710     -2.9629969
     0.19050000     0.66140530     0.66068601     -2.9630864
     0.19060000     0.66145396     0.66073476     -2.9631759
     0.19070000     0.66150247     0.66078336     -2.9632652
     0.19080000     0.66155083     0.66083182     -2.9633545
     0.19090000     0.66159904     0.66088013     -2.9634436
     0.19100000     0.66164711     0.66092828     -2.9635327
     0.19110000     0.66169502     0.66097630     -2.9636217
     0.19120000     0.66174279     0.66102416     -2.9637106
     0.19130000     0.66179041     0.66107187     -2.9637994
     0.19140000     0.66183788     0.66111944     -2.9638881
     0.19150000     0.66188521     0.66116686     -2.9639767
     0.19160000     0.66193239     0.66121413     -2.9640652
     0.19170000     0.66197942     0.66126126     -2.9641536
     0.19180000     0.66202630     0.66130824     -2.9642419
     0.19190000     0.66207304     0.66135507     -2.9643302
     0.19200000     0.66211963     0.66140175     -2.9644183
     0.19210000     0.66216607     0.66144829     -2.9645064
     0.19220000     0.66221237     0.66149468     -2.9645944
     0.19230000     0.66225852     0.66154093     -2.9646822
     0.19240000     0.66230452     0.66158703     -2.9647700
     0.19250000     0.66235038     0.66163298     -2.9648577
     0.19260000     0.66239609     0.66167879     -2.9649453
     0.19270000     0.66244166     0.66172445     -2.9650329
     0.19280000     0.66248708     0.66176997     -2.9651203
     0.19290000     0.66253235     0.66181534     -2.9652076
     0.19300000     0.66257749     0.66186056     -2.9652949
     0.19310000     0.66262247     0.66190564     -2.9653820
     0.19320000     0.66266731     0.66195058     -2.9654691
     0.19330000     0.66271201     0.66199537     -2.9655561
     0.19340000     0.66275656     0.66204002     -2.9656430
     0.19350000     0.66280096     0.66208452     -2.9657298
     0.19360000     0.66284522     0.66212887     -2.9658165
     0.19370000     0.66288934     0.66217309     -2.9659031
     0.19380000     0.66293331     0.66221715     -2.9659897
     0.19390000     0.66297714     0.66226108     -2.9660761
     0.19400000     0.66302083     0.66230486     -2.9661625
     0.19410000     0.66306437     0.66234849     -2.9662487
     0.19420000     0.66310777     0.66239199     -2.9663349
     0.19430000     0.66315102     0.66243534     -2.9664210
     0.19440000     0.66319413     0.66247854     -2.9665070
     0.19450000     0.66323710     0.66252161     -2.9665929
     0.19460000     0.66327993     0.66256453     -2.9666788
     0.19470000     0.66332261     0.66260730     -2.9667645
     0.19480000     0.66336515     0.66264994     -2.9668502
     0.19490000     0.66340755     0.66269243     -2.9669357
     0.19500000     0.66344980     0.66273478     -2.9670212
     0.19510000     0.66349191     0.66277699     -2.9671066
     0.19520000     0.66353388     0.66281905     -2.9671919
     0.19530000     0.66357571     0.66286098     -2.9672771
     0.19540000     0.66361740     0.66290276     -2.9673623
     0.19550000     0.66365894     0.66294440     -2.9674473
     0.19560000     0.66370035     0.66298590     -2.9675323
     0.19570000     0.66374161     0.66302725     -2.9676171
     0.19580000     0.66378273     0.66306847     -2.9677019
     0.19590000     0.66382371     0.66310954     -2.9677866
     0.19600000     0.66386455     0.66315048     -2.9678712
     0.19610000     0.66390525     0.66319127     -2.9679557
     0.19620000     0.66394580     0.66323192     -2.9680402
     0.19630000     0.66398622     0.66327243     -2.9681245
     0.19640000     0.66402649     0.66331280     -2.9682088
     0.19650000     0.66406663     0.66335303     -2.9682930
     0.19660000     0.66410662     0.66339312     -2.9683771
     0.19670000     0.66414648     0.66343308     -2.9684611
     0.19680000     0.66418620     0.66347289     -2.9685450
     0.19690000     0.66422577     0.66351256     -2.9686289
     0.19700000     0.66426521     0.66355209     -2.9687126
     0.19710000     0.66430450     0.66359148     -2.9687963
     0.19720000     0.66434366     0.66363073     -2.9688799
     0.19730000     0.66438268     0.66366984     -2.9689634
     0.19740000     0.66442156     0.66370882     -2.9690468
     0.19750000     0.66446030     0.66374765     -2.9691301
     0.19760000     0.66449890     0.66378635     -2.9692133
     0.19770000     0.66453736     0.66382491     -2.9692965
     0.19780000     0.66457569     0.66386333     -2.9693796
     0.19790000     0.66461387     0.66390161     -2.9694626
     0.19800000     0.66465192     0.66393975     -2.9695455
     0.19810000     0.66468983     0.66397776     -2.9696283
     0.19820000     0.66472760     0.66401562     -2.9697110
     0.19830000     0.66476524     0.66405335     -2.9697937
     0.19840000     0.66480273     0.66409094     -2.9698763
     0.19850000     0.66484009     0.66412840     -2.9699588
     0.19860000     0.66487731     0.66416571     -2.9700412
     0.19870000     0.66491440     0.66420289     -2.9701235
     0.19880000     0.66495134     0.66423994     -2.9702057
     0.19890000     0.66498815     0.66427684     -2.9702879
     0.19900000     0.66502483     0.66431361     -2.9703700
     0.19910000     0.66506136     0.66435024     -2.9704519
     0.19920000     0.66509776     0.66438674     -2.9705339
     0.19930000     0.66513403     0.66442309     -2.9706157
     0.19940000     0.66517016     0.66445932     -2.9706974
     0.19950000     0.66520615     0.66449540     -2.9707791
     0.19960000     0.66524200     0.66453135     -2.9708607
     0.19970000     0.66527772     0.66456717     -2.9709421
     0.19980000     0.66531330     0.66460285     -2.9710236
     0.19990000     0.66534875     0.66463839     -2.9711049
     0.20000000     0.66538407     0.66467380     -2.9711861
     0.20010000     0.66541924     0.66470907     -2.9712673
     0.20020000     0.66545428     0.66474421     -2.9713484
     0.20030000     0.66548919     0.66477921     -2.9714294
     0.20040000     0.66552396     0.66481407     -2.9715103
     0.20050000     0.66555860     0.66484881     -2.9715912
     0.20060000     0.66559310     0.66488340     -2.9716719
     0.20070000     0.66562747     0.66491787     -2.9717526
     0.20080000     0.66566170     0.66495220     -2.9718332
     0.20090000     0.66569580     0.66498639     -2.9719137
     0.20100000     0.66572977     0.66502045     -2.9719941
     0.20110000     0.66576360     0.66505438     -2.9720745
     0.20120000     0.66579730     0.66508817     -2.9721548
     0.20130000     0.66583086     0.66512183     -2.9722349
     0.20140000     0.66586429     0.66515535     -2.9723151
     0.20150000     0.66589759     0.66518874     -2.9723951
     0.20160000     0.66593075     0.66522200     -2.9724750
     0.20170000     0.66596378     0.66525513     -2.9725549
     0.20180000     0.66599668     0.66528812     -2.9726347
     0.20190000     0.66602944     0.66532098     -2.9727144
     0.20200000     0.66606207     0.66535371     -2.9727940
     0.20210000     0.66609457     0.66538630     -2.9728736
     0.20220000     0.66612694     0.66541876     -2.9729531
